ClienteID,ETF_Nombre,ETF_ISIN,Grupo,Rank_Grupo,Peso_Asignado,Rentabilidad_Anual_Predicha,Contribucion_%,Rentabilidad_Esperada_Cliente_%
275,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
275,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
276,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
276,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
276,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
276,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
276,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
277,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
277,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
277,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
277,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
277,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
278,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
278,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
278,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
278,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
278,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
279,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
279,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
279,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
279,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
279,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
280,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2167,7.031000000000001,1.5236177000000002,9.91
280,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2167,5.402666666666666,1.1707578666666665,9.91
280,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2167,2.3120666666666665,0.5010248466666667,9.91
280,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,9.91
280,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,9.91
281,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
281,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
281,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
281,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
281,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
282,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.225,7.031000000000001,1.5819750000000001,26.57
282,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.225,5.402666666666666,1.2155999999999998,26.57
282,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.225,24.99786666666667,5.624520000000001,26.57
282,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.225,78.56666666666668,17.677500000000002,26.57
282,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,26.57
283,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2167,7.031000000000001,1.5236177000000002,9.91
283,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2167,5.402666666666666,1.1707578666666665,9.91
283,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2167,2.3120666666666665,0.5010248466666667,9.91
283,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,9.91
283,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,9.91
284,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
284,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
284,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
284,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
284,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
284,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
285,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
285,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
285,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
285,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
285,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
286,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
286,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
286,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
286,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
286,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
287,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
287,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
287,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
287,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
287,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
288,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.69
288,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.69
288,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.69
288,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.69
288,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.2,4.674,0.9348000000000001,28.69
289,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
289,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
289,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
289,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
289,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
290,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
290,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
290,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
290,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
290,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
290,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
291,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2167,7.031000000000001,1.5236177000000002,9.91
291,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2167,5.402666666666666,1.1707578666666665,9.91
291,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2167,2.3120666666666665,0.5010248466666667,9.91
291,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,9.91
291,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,9.91
292,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.225,7.031000000000001,1.5819750000000001,26.57
292,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.225,5.402666666666666,1.2155999999999998,26.57
292,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.225,24.99786666666667,5.624520000000001,26.57
292,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.225,78.56666666666668,17.677500000000002,26.57
292,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,26.57
293,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.225,7.031000000000001,1.5819750000000001,26.57
293,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.225,5.402666666666666,1.2155999999999998,26.57
293,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.225,24.99786666666667,5.624520000000001,26.57
293,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.225,78.56666666666668,17.677500000000002,26.57
293,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,26.57
294,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
294,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
294,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
294,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
294,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
295,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
295,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
295,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
295,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
295,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
296,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
296,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
296,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
296,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
296,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
297,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.63
297,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.63
297,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.63
297,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
297,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
297,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
298,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
298,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
298,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
298,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
298,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
298,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
299,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
299,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
299,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
299,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
299,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
299,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
300,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.69
300,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.69
300,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.69
300,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.69
300,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.2,4.674,0.9348000000000001,28.69
301,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
301,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
301,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
301,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
301,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
302,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
302,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
302,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
302,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
302,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
303,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
303,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
303,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
303,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
303,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
304,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.225,7.031000000000001,1.5819750000000001,26.57
304,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.225,5.402666666666666,1.2155999999999998,26.57
304,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.225,24.99786666666667,5.624520000000001,26.57
304,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.225,78.56666666666668,17.677500000000002,26.57
304,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,26.57
305,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2167,7.031000000000001,1.5236177000000002,9.91
305,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2167,5.402666666666666,1.1707578666666665,9.91
305,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2167,2.3120666666666665,0.5010248466666667,9.91
305,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,9.91
305,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,9.91
306,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
306,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
306,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
306,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
306,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
307,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
307,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
307,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
307,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
307,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
308,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
308,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
308,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
308,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
308,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
309,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
309,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
309,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
309,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
309,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
310,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.25,7.031000000000001,1.7577500000000001,21.93
310,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.25,5.402666666666666,1.3506666666666665,21.93
310,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.175,24.99786666666667,4.374626666666667,21.93
310,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.175,78.56666666666668,13.749166666666667,21.93
310,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,21.93
311,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.69
311,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.69
311,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.69
311,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.69
311,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.2,4.674,0.9348000000000001,28.69
312,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
312,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
312,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
312,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
312,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
312,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
313,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.25,7.031000000000001,1.7577500000000001,21.93
313,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.25,5.402666666666666,1.3506666666666665,21.93
313,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.175,24.99786666666667,4.374626666666667,21.93
313,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.175,78.56666666666668,13.749166666666667,21.93
313,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,21.93
314,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2167,7.031000000000001,1.5236177000000002,9.91
314,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2167,5.402666666666666,1.1707578666666665,9.91
314,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2167,2.3120666666666665,0.5010248466666667,9.91
314,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,9.91
314,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,9.91
315,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.225,7.031000000000001,1.5819750000000001,26.57
315,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.225,5.402666666666666,1.2155999999999998,26.57
315,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.225,24.99786666666667,5.624520000000001,26.57
315,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.225,78.56666666666668,17.677500000000002,26.57
315,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,26.57
316,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.63
316,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.63
316,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.63
316,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
316,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
316,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
317,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
317,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
317,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
